22.6133079876	114.246033678	85.5150036473
13.6918825948	18.7533055269	6.13338353803
2.87166241747	6.75130832554	12.2409436111
18.3279834337	23.8350884053	54.5067330557
34.924812867	263.651109094	232.538692815
62.1191586423	179.435400373	197.708651765
3.73357486404	16.6840786052	11.4732482974
228.005905167	270.70679036	256.299631739
92.588027625	82.824270474	107.033590658
75.1852395619	0.948316331267	60.5766402796
24.2208698688	14.6434237408	15.9028099428
199.429488002	266.010575547	3.01645429649
115.193318726	51.5032828513	108.738664793
109.772521203	52.4403962774	2.47719767342
88.1285675505	30.0904334349	104.798107242
227.668062807	31.6598784607	23.7962527235
188.492780826	273.207619376	106.061787666
58.536911916	89.6483993706	9.47809120083
9.7350931736	71.6355651503	23.9012148529
16.2217045769	5.88647472311	7.94693012245
162.671657862	143.117103957	65.0529434213
8.02929898757	22.5071915344	22.9017163132
116.552522047	76.5100844478	81.7284868534
0.698020938919	5.51234389023	10.8701793819
39.1957836728	79.5877765906	12.0389719002
93.7296265252	13.1401463761	105.400807776
82.3363194408	45.6153965083	106.299073469
10.0026128002	1.30923705789	13.4627180404
14.0654700897	17.9478773642	18.5436884173
11.4753849131	12.9880033016	20.147708542
96.2414140024	70.748460158	7.48521436887
19.3275827124	75.1754282428	93.0026995985
11.184830174	6.7679991071	3.09489791122
66.9825870578	34.7648987196	85.3865066033
77.2744989261	265.235362928	173.508210282
25.5083002514	163.618466797	64.9568123354
1.15746208851	86.7553637731	25.6369018562
145.065334997	172.80855372	161.713837849
121.807832902	8.67723287956	39.1533231718
6.99611222674	268.814885609	106.072123144
136.275831963	22.2561445887	124.085283814
86.1024357153	39.1526219362	81.8539326486
183.887181966	60.284804968	109.711040013
0.337114160324	11.9044509704	24.8358943296
65.0005826036	62.2169755445	72.3158367313
29.2755748023	96.23811335	2.07814108357
98.1463936479	54.0384943649	0.351654529881
95.8717531358	40.3284171319	69.555485977
185.728878588	113.412132949	109.189752113
114.151628609	184.024668709	255.639510173
0.657402280129	103.265066277	23.6700991353
7.79323401168	13.5258316318	22.1628837684
138.853355868	216.819112479	81.3617959163
174.507279927	184.600392429	70.301831701
109.679851864	54.3753336653	40.972237059
1.48723778428	24.5708057964	21.3495792089
53.3890199522	27.3535112411	44.0207043639
10.8914099822	21.5531661391	9.09022874214
224.856187639	206.808328099	19.1037185983
257.28054954	59.9690295417	269.484542363
7.60538137346	14.2537660752	11.6468401902
273.138022024	2.26415957383	102.783711684
21.926876035	1.62565521226	19.2997440539
259.749045349	75.2196490605	219.801491106
23.7113727675	167.946779238	206.843493223
13.2664598994	24.6169987749	2.82186824357
2.89136269553	22.8476267025	13.9785134296
19.4620528525	20.0927797283	8.973175652
165.255133776	198.124489801	218.95946572
43.8586333414	40.4794790846	77.5901331128
31.5591098315	65.9457711123	8.56808996405
182.047252795	250.110717595	18.0039130322
172.38907445	266.048816888	161.817823892
2.99795208705	17.0111852273	9.90949320542
106.030783942	100.211666759	32.6116438531
64.5406844371	248.384410355	267.528862128
65.7183085675	34.2507644663	4.32454918501
131.474313647	30.1398603081	101.628902486
31.0967888279	57.491016977	90.4653423073
101.856471435	79.921145367	72.0118991522
214.73361456	4.92020219406	6.85567691125
72.3132843384	66.1033884622	22.1880485016
7.70310861078	11.1770854427	18.1665109459
12.268576201	9.43555252018	21.4910680589
16.4679356494	16.6604148872	19.7034305425
2.82830602929	46.4144503976	72.3976634471
5.1788047834	18.1224770101	6.64968542887
104.414566823	39.8352027992	61.577310032
99.5294637851	21.3442117737	11.4785642174
74.7610128351	76.8908009239	122.499040088
11.8224448417	10.2762099839	15.2236973375
161.628527181	105.193721671	233.914583406
51.6995920772	124.540189228	73.4259375119
42.1911620614	68.4145651752	34.5745166528
4.29234974374	23.0186929629	114.834094328
211.774788815	150.798065971	185.664642056
4.2960056403	3.15058412275	16.9485173624
6.40602571238	113.56573752	24.394192102
116.474750319	69.1318033702	89.2726929112
7.06409997888	2.94092243088	19.9455984391
7.25994431894	23.2347019481	22.5491646296
22.6476342064	7.89851271873	23.4322511054
84.8658275471	119.49157794	133.230820301
58.9303453065	157.824537853	95.7382897171
172.430943003	54.0723011092	2.82719854926
195.532716818	28.5734308777	55.8272843123
34.6991372815	187.686098398	153.382722436
61.0334449229	76.9017203029	48.3470240584
16.5541799105	8.80895871268	6.5751462083
16.4842503932	11.3380134031	8.35201358279
109.732422941	79.1771571501	25.0197359884
109.813968191	188.898762138	194.125047231
121.283866659	18.9762190707	112.641919524
135.534838047	66.0692250997	44.9267967976
11.4413222719	149.526044345	271.393523895
15.6755668044	21.315981653	4.21681731428
196.573385004	9.28993391567	269.578066396
73.1554031352	56.1822777479	20.0368829096
17.5572517688	0.61302536915	8.98613531928
113.985706721	77.9409937143	16.6885758802
37.5442229564	38.9987404836	3.03568834939
4.67964209231	14.1425598359	10.7015220584
117.901279377	44.7440810197	85.3517497414
30.8685230762	52.4903222709	66.237438211
178.694224671	203.195789347	114.864121369
121.343162534	132.603518858	194.965310376
18.3084570586	13.7856193883	21.5876185976
14.738601313	82.4244149062	142.666052659
16.4147222931	5.04653714613	13.1924059278
123.615095346	60.5629821263	62.2769523081
63.6100983494	14.9670614246	83.6131510763
46.4560547429	114.098486346	45.2806046444
201.464506684	141.19337973	107.257613005
17.9476134577	17.9169909492	18.5989089723
22.4264682096	96.9097520918	73.4423318703
128.791456914	83.3214761832	7.54546083512
145.022974955	143.843121429	28.4422650528
157.206780948	201.001651895	102.41423963
66.0678578256	102.517269855	123.436296979
207.608934683	41.1258394149	95.1396881336
191.111958638	199.858781033	241.768867062
152.499780509	24.3520040243	146.120039583
2.35703105685	17.0722493873	21.6772305749
105.719166123	86.765312597	115.463935639
13.8050147954	2.96908093339	18.3745181834
1.00572131745	3.86302881324	11.6783099719
13.1236964404	22.6903121015	5.48730611478
13.8596515558	2.13050584203	16.0291425723
47.9217810794	45.1881861927	103.219792666
46.4715342484	34.7820967882	26.4876220753
24.8087840205	0.983792620231	19.3534283199
11.7911784823	30.5226426263	93.9645386988
76.4712170581	46.2770137024	36.6370952908
73.1439250819	89.7348991233	104.685574519
24.0159900356	9.28358778422	9.02795004492
14.8652220909	8.66140240099	7.0368672399
208.101186131	184.007759616	179.762620694
21.0906460156	4.95585585545	22.1558773345
10.4473932475	21.8288627435	8.95615582945
36.0770992852	9.60554996065	52.4863445143
162.280804946	187.83609696	68.4273183232
15.4114208883	3.31892925576	15.0733413038
16.1699421661	2.50981985109	18.1474199818
11.2026769378	0.803820049759	14.984252281
0.65449924873	152.784227623	14.0158156812
