18.8165649865 	-43.3165909619 	8.48105579191
-23.8587334326 	-17.6613179435 	-26.5138570828
-5.47704455516 	-45.1566838373 	14.4027119999
-24.1166070712 	-10.3575459134 	-27.1633248904
-1.3369765219 	10.322018135 	-3.82683960149
-34.7371567974 	-1.2922130171 	22.2765977731
49.4240131148 	-3.378362481 	-5.2490759282
3.54340744222 	-0.466100621378 	40.6004029895
40.3066060609 	21.4734437196 	-14.6073996842
-10.0895118607 	14.9167907743 	27.1355262749
47.9145612072 	8.0131862374 	3.24445757827
-33.9817321767 	13.9870568899 	10.0638211458
32.5382053268 	-14.65226389 	7.15631773722
-38.1123682836 	15.9489583055 	2.18390113906
41.7115703624 	8.70458326589 	-4.55629288231
-49.6564760575 	-3.76574308821 	-3.75214930643
-13.5283853131 	19.8241448045 	-4.07894134025
-9.22923839976 	34.9707381979 	-8.54245228304
-14.8105877803 	5.61692307721 	-31.1859380982
-16.6734639467 	44.1458973449 	5.84116329529
-45.8800988922 	1.25377710394 	8.05772039707
-38.6087777099 	15.9159386651 	8.49516915168
-17.8811024717 	39.6032124426 	-13.9357525821
-28.6715278715 	3.80773168311 	-8.60565521084
-32.0676482894 	9.81359386767 	19.9472036727
31.6178552998 	-3.71860931748 	25.2263389546
19.8495487975 	15.816233384 	-16.3348844683
0.806292962421 	-3.87074113338 	-15.6172234265
24.3840019357 	-15.7576322412 	1.35954257973
1.3936341596 	-28.1773713233 	-4.77010040303
23.810825316 	-39.9373789199 	-0.382180179647
-41.828997705 	13.690030734 	-20.7199788718
16.0729130344 	-19.162450641 	-16.4095663477
28.0707920973 	8.48257254902 	-24.0153717987
13.2689590163 	-42.7192596639 	9.08979404113
-8.17962712828 	19.9558941541 	9.27156422853
44.9129057942 	-14.5301046208 	-2.92405729445
-18.6784740871 	-25.1240640843 	16.7247844704
41.4255615434 	-2.85482740263 	-10.9639354786
5.02025534295 	2.29728381249 	-34.3917933424
37.2868629329 	8.83402250922 	8.30988563521
-37.5504009332 	28.1619088835 	6.04365544111
-48.2425718104 	6.86844611419 	7.39087579025
12.566100355 	-13.1468706042 	41.7607936305
-3.26079932895 	8.43236325198 	12.3429536041
16.8092781481 	-23.8578879384 	-10.8326163198
-29.9761162608 	12.5678366951 	27.9049837222
-6.67745686648 	42.6849586569 	-1.92659675888
0.411826443982 	1.99658827558 	43.9395890894
-2.09284405287 	29.8941989985 	-33.8727593302
-33.6924155024 	15.4415045034 	6.60314884049
1.3998302233 	-44.9637041282 	16.7391622501
41.9243578375 	-25.5418142833 	0.495241480301
-14.6811186732 	43.1793852437 	14.7106421372
-17.2291882502 	-19.6198735677 	29.6589903548
26.7364686768 	41.4453759178 	-5.21034392461
27.7391231275 	34.9611124965 	-19.669705203
44.2079615909 	-16.753175533 	11.3198596582
-21.2290736655 	-27.103675648 	16.2374979923
15.2826508112 	-25.4940389483 	-16.869680857
-11.6292281796 	16.4247767959 	-36.087443031
19.8729112513 	-33.1673624587 	-10.6605297254
10.0550409574 	16.816253534 	-45.7529182601
-35.8337417757 	2.63517272096 	-6.70703308387
-45.2526059115 	2.17087860532 	-9.82906608758
10.6136152263 	12.9123703095 	10.3557870245
6.94014891838 	32.9787529706 	-22.6865928841
-18.1967905572 	36.9052810461 	10.9485924917
14.0615883606 	45.0994439256 	15.8490800254
35.9261725231 	-8.8936311548 	-0.173489506155
-12.2923408234 	33.939520077 	-12.4997834506
-11.0643898282 	-6.27218302541 	-5.36132467687
11.7616449826 	-46.1185374888 	3.70512384572
-41.4759719009 	1.98378267077 	8.03094006645
28.5653375213 	13.5511307382 	-7.97821036307
-39.5342008061 	19.1998296576 	-15.9411123068
-19.9190535916 	14.1030728184 	-30.4668523472
-4.17771397637 	-46.4487280317 	-13.3385658525
41.2990001437 	-1.09740408232 	16.9391421153
-26.8749354802 	-35.7406895082 	-2.81666251554
25.579992042 	39.5176336235 	-4.30143140742
